TellingSubsequence,WordContainingIt,ProperJudgementForWord
NONE,ta pE ka kI,okay
NONE,ta pE ka kI,okay
NONE,ta pE ka kI,okay
NONE,ta pE ka kI,okay
NONE,ta pE ka kI,okay
NONE,ta pE ka kI,okay
NONE,ke te pi,okay
NONE,ke te pi,okay
NONE,ke te pi,okay
NONE,ke te pi,okay
NONE,ke te pi,okay
NONE,ke te pi,okay
NONE,ke te pi,okay
NONE,ke te pi,okay
NONE,pa ta pa,okay
NONE,pa ta pa,okay
NONE,pa ta pa,okay
NONE,pa ta pa,okay
NONE,pa ta pa,okay
NONE,pa ta pa,okay
NONE,pa ta pa,okay
NONE,pa ta pa,okay
NONE,tI pE tI,okay
NONE,tI pE tI,okay
NONE,tI pE tI,okay
NONE,tI pE tI,okay
NONE,tI pE tI,okay
NONE,tI pE tI,okay
NONE,tI pE tI,okay
NONE,tI pE tI,okay
NONE,pi pi pa,okay
NONE,pi pi pa,okay
NONE,pi pi pa,okay
NONE,pi pi pa,okay
NONE,pi pi pa,okay
NONE,pi pi pa,okay
NONE,pi pi pa,okay
NONE,pi pi pa,okay
NONE,pE ta pi pa,okay
NONE,pE ta pi pa,okay
NONE,pE ta pi pa,okay
NONE,pE ta pi pa,okay
NONE,pE ta pi pa,okay
NONE,pE ta pi pa,okay
Eai,pE ta pi pa,bad
NONE,pE ta pi pa,okay
NONE,pE pa pa ke,okay
NONE,pE pa pa ke,okay
NONE,pE pa pa ke,okay
NONE,pE pa pa ke,okay
NONE,pE pa pa ke,okay
NONE,pE pa pa ke,okay
NONE,pE pa pa ke,okay
NONE,pE pa pa ke,okay
NONE,tI kE pE pI,okay
NONE,tI kE pE pI,okay
NONE,tI kE pE pI,okay
NONE,tI kE pE pI,okay
NONE,tI kE pE pI,okay
NONE,tI kE pE pI,okay
NONE,tI kE pE pI,okay
NONE,tI kE pE pI,okay
NONE,kI pa pI,okay
NONE,kI pa pI,okay
NONE,kI pa pI,okay
NONE,kI pa pI,okay
NONE,kI pa pI,okay
NONE,kI pa pI,okay
NONE,kI pa pI,okay
NONE,kI pa pI,okay
NONE,ka ti ti ta,okay
NONE,ka ti ti ta,okay
NONE,ka ti ti ta,okay
NONE,ka ti ti ta,okay
NONE,ka ti ti ta,okay
NONE,ka ti ti ta,okay
NONE,ka ti ti ta,okay
NONE,ka ti ti ta,okay
NONE,kE pI pE,okay
NONE,kE pI pE,okay
NONE,kE pI pE,okay
NONE,kE pI pE,okay
NONE,kE pI pE,okay
NONE,kE pI pE,okay
NONE,kE pI pE,okay
NONE,kE pI pE,okay
iaI,ti ta tI,bad
NONE,ti ta tI,okay
NONE,ti ta tI,okay
NONE,ti ta tI,okay
NONE,ti ta tI,okay
NONE,ti ta tI,okay
NONE,ti ta tI,okay
NONE,ti ta tI,okay
NONE,tE pE ta,okay
NONE,tE pE ta,okay
NONE,tE pE ta,okay
NONE,tE pE ta,okay
NONE,tE pE ta,okay
NONE,tE pE ta,okay
NONE,tE pE ta,okay
NONE,tE pE ta,okay
NONE,ke ka te ka pI tE,okay
NONE,ke ka te ka pI tE,okay
eaI,ke ka te ka pI tE,bad
NONE,ke ka te ka pI tE,okay
NONE,ke ka te ka pI tE,okay
NONE,ke ka te ka pI tE,okay
NONE,ke ka te ka pI tE,okay
NONE,ke ka te ka pI tE,okay
NONE,te ki pa pa pE tI kI,okay
NONE,te ki pa pa pE tI kI,okay
NONE,te ki pa pa pE tI kI,okay
NONE,te ki pa pa pE tI kI,okay
NONE,te ki pa pa pE tI kI,okay
NONE,te ki pa pa pE tI kI,okay
NONE,te ki pa pa pE tI kI,okay
NONE,te ki pa pa pE tI kI,okay
NONE,ta pE pI kE,okay
NONE,ta pE pI kE,okay
NONE,ta pE pI kE,okay
NONE,ta pE pI kE,okay
NONE,ta pE pI kE,okay
NONE,ta pE pI kE,okay
NONE,ta pE pI kE,okay
NONE,ta pE pI kE,okay
NONE,ta pa pE tE,okay
NONE,ta pa pE tE,okay
NONE,ta pa pE tE,okay
NONE,ta pa pE tE,okay
NONE,ta pa pE tE,okay
NONE,ta pa pE tE,okay
NONE,ta pa pE tE,okay
NONE,ta pa pE tE,okay
NONE,pe pa ti ki,okay
NONE,pe pa ti ki,okay
NONE,pe pa ti ki,okay
NONE,pe pa ti ki,okay
NONE,pe pa ti ki,okay
NONE,pe pa ti ki,okay
NONE,pe pa ti ki,okay
NONE,pe pa ti ki,okay
NONE,ka kE kE tI,okay
NONE,ka kE kE tI,okay
NONE,ka kE kE tI,okay
NONE,ka kE kE tI,okay
NONE,ka kE kE tI,okay
NONE,ka kE kE tI,okay
NONE,ka kE kE tI,okay
NONE,ka kE kE tI,okay
NONE,ki ta pe pi te,okay
NONE,ki ta pe pi te,okay
NONE,ki ta pe pi te,okay
NONE,ki ta pe pi te,okay
NONE,ki ta pe pi te,okay
NONE,ki ta pe pi te,okay
NONE,ki ta pe pi te,okay
NONE,ki ta pe pi te,okay
NONE,ka te pi ka tE,okay
iaE,ka te pi ka tE,bad
NONE,ka te pi ka tE,okay
NONE,ka te pi ka tE,okay
NONE,ka te pi ka tE,okay
NONE,ka te pi ka tE,okay
NONE,ka te pi ka tE,okay
NONE,ka te pi ka tE,okay
NONE,ki pi ta kE pE tE,okay
iaE,ki pi ta kE pE tE,bad
NONE,ki pi ta kE pE tE,okay
NONE,ki pi ta kE pE tE,okay
NONE,ki pi ta kE pE tE,okay
NONE,ki pi ta kE pE tE,okay
NONE,ki pi ta kE pE tE,okay
NONE,ki pi ta kE pE tE,okay
NONE,ki te pi ta tE,okay
iaE,ki te pi ta tE,bad
NONE,ki te pi ta tE,okay
NONE,ki te pi ta tE,okay
NONE,ki te pi ta tE,okay
NONE,ki te pi ta tE,okay
NONE,ki te pi ta tE,okay
NONE,ki te pi ta tE,okay
NONE,ti ke ta,okay
NONE,ti ke ta,okay
NONE,ti ke ta,okay
NONE,ti ke ta,okay
NONE,ti ke ta,okay
NONE,ti ke ta,okay
NONE,ti ke ta,okay
NONE,ti ke ta,okay
NONE,tI pa tI,okay
NONE,tI pa tI,okay
NONE,tI pa tI,okay
NONE,tI pa tI,okay
NONE,tI pa tI,okay
NONE,tI pa tI,okay
NONE,tI pa tI,okay
NONE,tI pa tI,okay
NONE,pe te ke pi,okay
NONE,pe te ke pi,okay
NONE,pe te ke pi,okay
NONE,pe te ke pi,okay
NONE,pe te ke pi,okay
NONE,pe te ke pi,okay
NONE,pe te ke pi,okay
NONE,pe te ke pi,okay
NONE,ka ta ti ta pe,okay
NONE,ka ta ti ta pe,okay
NONE,ka ta ti ta pe,okay
NONE,ka ta ti ta pe,okay
NONE,ka ta ti ta pe,okay
NONE,ka ta ti ta pe,okay
NONE,ka ta ti ta pe,okay
NONE,ka ta ti ta pe,okay
NONE,pa kI tE,okay
NONE,pa kI tE,okay
NONE,pa kI tE,okay
NONE,pa kI tE,okay
NONE,pa kI tE,okay
NONE,pa kI tE,okay
NONE,pa kI tE,okay
NONE,pa kI tE,okay
NONE,ka pe te ki ti,okay
NONE,ka pe te ki ti,okay
NONE,ka pe te ki ti,okay
NONE,ka pe te ki ti,okay
NONE,ka pe te ki ti,okay
NONE,ka pe te ki ti,okay
NONE,ka pe te ki ti,okay
NONE,ka pe te ki ti,okay
NONE,ti te ke pe,okay
NONE,ti te ke pe,okay
NONE,ti te ke pe,okay
NONE,ti te ke pe,okay
NONE,ti te ke pe,okay
NONE,ti te ke pe,okay
NONE,ti te ke pe,okay
NONE,ti te ke pe,okay
NONE,pe ki ka,okay
NONE,pe ki ka,okay
NONE,pe ki ka,okay
NONE,pe ki ka,okay
NONE,pe ki ka,okay
NONE,pe ki ka,okay
NONE,pe ki ka,okay
NONE,pe ki ka,okay
NONE,kE tE tI,okay
NONE,kE tE tI,okay
NONE,kE tE tI,okay
NONE,kE tE tI,okay
NONE,kE tE tI,okay
NONE,kE tE tI,okay
NONE,kE tE tI,okay
NONE,kE tE tI,okay
NONE,kI kI pE tE,okay
NONE,kI kI pE tE,okay
NONE,kI kI pE tE,okay
NONE,kI kI pE tE,okay
NONE,kI kI pE tE,okay
NONE,kI kI pE tE,okay
NONE,kI kI pE tE,okay
NONE,kI kI pE tE,okay
NONE,ki ti ke,okay
NONE,ki ti ke,okay
NONE,ki ti ke,okay
NONE,ki ti ke,okay
NONE,ki ti ke,okay
NONE,ki ti ke,okay
NONE,ki ti ke,okay
NONE,ki ti ke,okay
NONE,pe ta tE pE,okay
NONE,pe ta tE pE,okay
NONE,pe ta tE pE,okay
eaE,pe ta tE pE,bad
NONE,pe ta tE pE,okay
NONE,pe ta tE pE,okay
NONE,pe ta tE pE,okay
NONE,pe ta tE pE,okay
NONE,ka ki ka ki,okay
NONE,ka ki ka ki,okay
NONE,ka ki ka ki,okay
NONE,ka ki ka ki,okay
NONE,ka ki ka ki,okay
NONE,ka ki ka ki,okay
NONE,ka ki ka ki,okay
NONE,ka ki ka ki,okay
NONE,kI kE pI ka,okay
NONE,kI kE pI ka,okay
NONE,kI kE pI ka,okay
NONE,kI kE pI ka,okay
NONE,kI kE pI ka,okay
NONE,kI kE pI ka,okay
NONE,kI kE pI ka,okay
NONE,kI kE pI ka,okay
NONE,pI tI pI pI,okay
NONE,pI tI pI pI,okay
NONE,pI tI pI pI,okay
NONE,pI tI pI pI,okay
NONE,pI tI pI pI,okay
NONE,pI tI pI pI,okay
NONE,pI tI pI pI,okay
NONE,pI tI pI pI,okay
NONE,kE kE pE pE,okay
NONE,kE kE pE pE,okay
NONE,kE kE pE pE,okay
NONE,kE kE pE pE,okay
NONE,kE kE pE pE,okay
NONE,kE kE pE pE,okay
NONE,kE kE pE pE,okay
NONE,kE kE pE pE,okay
NONE,ke pe ti ki,okay
NONE,ke pe ti ki,okay
NONE,ke pe ti ki,okay
NONE,ke pe ti ki,okay
NONE,ke pe ti ki,okay
NONE,ke pe ti ki,okay
NONE,ke pe ti ki,okay
NONE,ke pe ti ki,okay
iaI,ti ta pI,bad
NONE,ti ta pI,okay
NONE,ti ta pI,okay
NONE,ti ta pI,okay
NONE,ti ta pI,okay
NONE,ti ta pI,okay
NONE,ti ta pI,okay
NONE,ti ta pI,okay
NONE,ka pe te pe ta,okay
NONE,ka pe te pe ta,okay
NONE,ka pe te pe ta,okay
NONE,ka pe te pe ta,okay
NONE,ka pe te pe ta,okay
NONE,ka pe te pe ta,okay
NONE,ka pe te pe ta,okay
NONE,ka pe te pe ta,okay
NONE,tE pa pi ta,okay
NONE,tE pa pi ta,okay
NONE,tE pa pi ta,okay
NONE,tE pa pi ta,okay
NONE,tE pa pi ta,okay
NONE,tE pa pi ta,okay
Eai,tE pa pi ta,bad
NONE,tE pa pi ta,okay
NONE,ke pa pa,okay
NONE,ke pa pa,okay
NONE,ke pa pa,okay
NONE,ke pa pa,okay
NONE,ke pa pa,okay
NONE,ke pa pa,okay
NONE,ke pa pa,okay
NONE,ke pa pa,okay
NONE,te pi pa,okay
NONE,te pi pa,okay
NONE,te pi pa,okay
NONE,te pi pa,okay
NONE,te pi pa,okay
NONE,te pi pa,okay
NONE,te pi pa,okay
NONE,te pi pa,okay
NONE,ke ka tE ta tE pI,okay
NONE,ke ka tE ta tE pI,okay
NONE,ke ka tE ta tE pI,okay
eaE,ke ka tE ta tE pI,bad
NONE,ke ka tE ta tE pI,okay
NONE,ke ka tE ta tE pI,okay
NONE,ke ka tE ta tE pI,okay
NONE,ke ka tE ta tE pI,okay
NONE,ka pI pa,okay
NONE,ka pI pa,okay
NONE,ka pI pa,okay
NONE,ka pI pa,okay
NONE,ka pI pa,okay
NONE,ka pI pa,okay
NONE,ka pI pa,okay
NONE,ka pI pa,okay
NONE,pe pi te ka,okay
NONE,pe pi te ka,okay
NONE,pe pi te ka,okay
NONE,pe pi te ka,okay
NONE,pe pi te ka,okay
NONE,pe pi te ka,okay
NONE,pe pi te ka,okay
NONE,pe pi te ka,okay
NONE,tE tI ka,okay
NONE,tE tI ka,okay
NONE,tE tI ka,okay
NONE,tE tI ka,okay
NONE,tE tI ka,okay
NONE,tE tI ka,okay
NONE,tE tI ka,okay
NONE,tE tI ka,okay
NONE,tE pI kE tE,okay
NONE,tE pI kE tE,okay
NONE,tE pI kE tE,okay
NONE,tE pI kE tE,okay
NONE,tE pI kE tE,okay
NONE,tE pI kE tE,okay
NONE,tE pI kE tE,okay
NONE,tE pI kE tE,okay
NONE,ta ti ke,okay
NONE,ta ti ke,okay
NONE,ta ti ke,okay
NONE,ta ti ke,okay
NONE,ta ti ke,okay
NONE,ta ti ke,okay
NONE,ta ti ke,okay
NONE,ta ti ke,okay
iaI,ke ki pa kI tI,bad
NONE,ke ki pa kI tI,okay
NONE,ke ki pa kI tI,okay
NONE,ke ki pa kI tI,okay
NONE,ke ki pa kI tI,okay
NONE,ke ki pa kI tI,okay
NONE,ke ki pa kI tI,okay
NONE,ke ki pa kI tI,okay
NONE,pi ka tE,okay
iaE,pi ka tE,bad
NONE,pi ka tE,okay
NONE,pi ka tE,okay
NONE,pi ka tE,okay
NONE,pi ka tE,okay
NONE,pi ka tE,okay
NONE,pi ka tE,okay
NONE,ki ka ke,okay
NONE,ki ka ke,okay
NONE,ki ka ke,okay
NONE,ki ka ke,okay
NONE,ki ka ke,okay
NONE,ki ka ke,okay
NONE,ki ka ke,okay
NONE,ki ka ke,okay
NONE,tI ta pe pa,okay
NONE,tI ta pe pa,okay
NONE,tI ta pe pa,okay
NONE,tI ta pe pa,okay
NONE,tI ta pe pa,okay
Iae,tI ta pe pa,bad
NONE,tI ta pe pa,okay
NONE,tI ta pe pa,okay
NONE,kI pE kI pI,okay
NONE,kI pE kI pI,okay
NONE,kI pE kI pI,okay
NONE,kI pE kI pI,okay
NONE,kI pE kI pI,okay
NONE,kI pE kI pI,okay
NONE,kI pE kI pI,okay
NONE,kI pE kI pI,okay
iaI,ti pa kI kE,bad
NONE,ti pa kI kE,okay
NONE,ti pa kI kE,okay
NONE,ti pa kI kE,okay
NONE,ti pa kI kE,okay
NONE,ti pa kI kE,okay
NONE,ti pa kI kE,okay
NONE,ti pa kI kE,okay
NONE,pe pa pa ti,okay
NONE,pe pa pa ti,okay
NONE,pe pa pa ti,okay
NONE,pe pa pa ti,okay
NONE,pe pa pa ti,okay
NONE,pe pa pa ti,okay
NONE,pe pa pa ti,okay
NONE,pe pa pa ti,okay
NONE,pE kI ta,okay
NONE,pE kI ta,okay
NONE,pE kI ta,okay
NONE,pE kI ta,okay
NONE,pE kI ta,okay
NONE,pE kI ta,okay
NONE,pE kI ta,okay
NONE,pE kI ta,okay
NONE,ke ke te,okay
NONE,ke ke te,okay
NONE,ke ke te,okay
NONE,ke ke te,okay
NONE,ke ke te,okay
NONE,ke ke te,okay
NONE,ke ke te,okay
NONE,ke ke te,okay
NONE,ka ta te,okay
NONE,ka ta te,okay
NONE,ka ta te,okay
NONE,ka ta te,okay
NONE,ka ta te,okay
NONE,ka ta te,okay
NONE,ka ta te,okay
NONE,ka ta te,okay
NONE,ki ti ka pe,okay
NONE,ki ti ka pe,okay
NONE,ki ti ka pe,okay
NONE,ki ti ka pe,okay
NONE,ki ti ka pe,okay
NONE,ki ti ka pe,okay
NONE,ki ti ka pe,okay
NONE,ki ti ka pe,okay
NONE,kE ka ka ke,okay
NONE,kE ka ka ke,okay
NONE,kE ka ka ke,okay
NONE,kE ka ka ke,okay
NONE,kE ka ka ke,okay
NONE,kE ka ka ke,okay
NONE,kE ka ka ke,okay
NONE,kE ka ka ke,okay
NONE,tE ka pe pa,okay
NONE,tE ka pe pa,okay
NONE,tE ka pe pa,okay
NONE,tE ka pe pa,okay
NONE,tE ka pe pa,okay
NONE,tE ka pe pa,okay
NONE,tE ka pe pa,okay
Eae,tE ka pe pa,bad
NONE,tE pE tE pE pa kI tE,okay
NONE,tE pE tE pE pa kI tE,okay
NONE,tE pE tE pE pa kI tE,okay
NONE,tE pE tE pE pa kI tE,okay
NONE,tE pE tE pE pa kI tE,okay
NONE,tE pE tE pE pa kI tE,okay
NONE,tE pE tE pE pa kI tE,okay
NONE,tE pE tE pE pa kI tE,okay
NONE,ke ki ta ki,okay
NONE,ke ki ta ki,okay
NONE,ke ki ta ki,okay
NONE,ke ki ta ki,okay
NONE,ke ki ta ki,okay
NONE,ke ki ta ki,okay
NONE,ke ki ta ki,okay
NONE,ke ki ta ki,okay
NONE,pe ta ta pI pE,okay
NONE,pe ta ta pI pE,okay
NONE,pe ta ta pI pE,okay
NONE,pe ta ta pI pE,okay
NONE,pe ta ta pI pE,okay
NONE,pe ta ta pI pE,okay
NONE,pe ta ta pI pE,okay
NONE,pe ta ta pI pE,okay
NONE,ki te ke ta,okay
NONE,ki te ke ta,okay
NONE,ki te ke ta,okay
NONE,ki te ke ta,okay
NONE,ki te ke ta,okay
NONE,ki te ke ta,okay
NONE,ki te ke ta,okay
NONE,ki te ke ta,okay
NONE,pE kE pI ta ti,okay
NONE,pE kE pI ta ti,okay
NONE,pE kE pI ta ti,okay
NONE,pE kE pI ta ti,okay
Iai,pE kE pI ta ti,bad
NONE,pE kE pI ta ti,okay
NONE,pE kE pI ta ti,okay
NONE,pE kE pI ta ti,okay
NONE,te ti pa,okay
NONE,te ti pa,okay
NONE,te ti pa,okay
NONE,te ti pa,okay
NONE,te ti pa,okay
NONE,te ti pa,okay
NONE,te ti pa,okay
NONE,te ti pa,okay
NONE,ta ki ki,okay
NONE,ta ki ki,okay
NONE,ta ki ki,okay
NONE,ta ki ki,okay
NONE,ta ki ki,okay
NONE,ta ki ki,okay
NONE,ta ki ki,okay
NONE,ta ki ki,okay
iaI,pi pa tI kI pE,bad
NONE,pi pa tI kI pE,okay
NONE,pi pa tI kI pE,okay
NONE,pi pa tI kI pE,okay
NONE,pi pa tI kI pE,okay
NONE,pi pa tI kI pE,okay
NONE,pi pa tI kI pE,okay
NONE,pi pa tI kI pE,okay
NONE,ta ta tI,okay
NONE,ta ta tI,okay
NONE,ta ta tI,okay
NONE,ta ta tI,okay
NONE,ta ta tI,okay
NONE,ta ta tI,okay
NONE,ta ta tI,okay
NONE,ta ta tI,okay
NONE,pi ka te,okay
NONE,pi ka te,okay
NONE,pi ka te,okay
NONE,pi ka te,okay
NONE,pi ka te,okay
NONE,pi ka te,okay
NONE,pi ka te,okay
NONE,pi ka te,okay
NONE,ta ka kI pI,okay
NONE,ta ka kI pI,okay
NONE,ta ka kI pI,okay
NONE,ta ka kI pI,okay
NONE,ta ka kI pI,okay
NONE,ta ka kI pI,okay
NONE,ta ka kI pI,okay
NONE,ta ka kI pI,okay
NONE,pi ti pi te,okay
NONE,pi ti pi te,okay
NONE,pi ti pi te,okay
NONE,pi ti pi te,okay
NONE,pi ti pi te,okay
NONE,pi ti pi te,okay
NONE,pi ti pi te,okay
NONE,pi ti pi te,okay
NONE,pa tE ka kE kI,okay
NONE,pa tE ka kE kI,okay
NONE,pa tE ka kE kI,okay
NONE,pa tE ka kE kI,okay
NONE,pa tE ka kE kI,okay
NONE,pa tE ka kE kI,okay
NONE,pa tE ka kE kI,okay
NONE,pa tE ka kE kI,okay
NONE,tE tE tE kI,okay
NONE,tE tE tE kI,okay
NONE,tE tE tE kI,okay
NONE,tE tE tE kI,okay
NONE,tE tE tE kI,okay
NONE,tE tE tE kI,okay
NONE,tE tE tE kI,okay
NONE,tE tE tE kI,okay
NONE,tI pa pE pE,okay
NONE,tI pa pE pE,okay
NONE,tI pa pE pE,okay
NONE,tI pa pE pE,okay
NONE,tI pa pE pE,okay
NONE,tI pa pE pE,okay
NONE,tI pa pE pE,okay
NONE,tI pa pE pE,okay
NONE,kE pE kE,okay
NONE,kE pE kE,okay
NONE,kE pE kE,okay
NONE,kE pE kE,okay
NONE,kE pE kE,okay
NONE,kE pE kE,okay
NONE,kE pE kE,okay
NONE,kE pE kE,okay
NONE,tE tE kE pa,okay
NONE,tE tE kE pa,okay
NONE,tE tE kE pa,okay
NONE,tE tE kE pa,okay
NONE,tE tE kE pa,okay
NONE,tE tE kE pa,okay
NONE,tE tE kE pa,okay
NONE,tE tE kE pa,okay
NONE,pe pi ta,okay
NONE,pe pi ta,okay
NONE,pe pi ta,okay
NONE,pe pi ta,okay
NONE,pe pi ta,okay
NONE,pe pi ta,okay
NONE,pe pi ta,okay
NONE,pe pi ta,okay
NONE,ka pE pa pi,okay
NONE,ka pE pa pi,okay
NONE,ka pE pa pi,okay
NONE,ka pE pa pi,okay
NONE,ka pE pa pi,okay
NONE,ka pE pa pi,okay
Eai,ka pE pa pi,bad
NONE,ka pE pa pi,okay
NONE,pi ki ti,okay
NONE,pi ki ti,okay
NONE,pi ki ti,okay
NONE,pi ki ti,okay
NONE,pi ki ti,okay
NONE,pi ki ti,okay
NONE,pi ki ti,okay
NONE,pi ki ti,okay
NONE,ka tI tE,okay
NONE,ka tI tE,okay
NONE,ka tI tE,okay
NONE,ka tI tE,okay
NONE,ka tI tE,okay
NONE,ka tI tE,okay
NONE,ka tI tE,okay
NONE,ka tI tE,okay
NONE,ka pI kE pI,okay
NONE,ka pI kE pI,okay
NONE,ka pI kE pI,okay
NONE,ka pI kE pI,okay
NONE,ka pI kE pI,okay
NONE,ka pI kE pI,okay
NONE,ka pI kE pI,okay
NONE,ka pI kE pI,okay
NONE,tI ka kE tE,okay
NONE,tI ka kE tE,okay
NONE,tI ka kE tE,okay
NONE,tI ka kE tE,okay
NONE,tI ka kE tE,okay
NONE,tI ka kE tE,okay
NONE,tI ka kE tE,okay
NONE,tI ka kE tE,okay
NONE,pE tI kE,okay
NONE,pE tI kE,okay
NONE,pE tI kE,okay
NONE,pE tI kE,okay
NONE,pE tI kE,okay
NONE,pE tI kE,okay
NONE,pE tI kE,okay
NONE,pE tI kE,okay
NONE,pi ki ke ka,okay
NONE,pi ki ke ka,okay
NONE,pi ki ke ka,okay
NONE,pi ki ke ka,okay
NONE,pi ki ke ka,okay
NONE,pi ki ke ka,okay
NONE,pi ki ke ka,okay
NONE,pi ki ke ka,okay
NONE,tE pI kE ka tE,okay
NONE,tE pI kE ka tE,okay
NONE,tE pI kE ka tE,okay
NONE,tE pI kE ka tE,okay
NONE,tE pI kE ka tE,okay
NONE,tE pI kE ka tE,okay
NONE,tE pI kE ka tE,okay
NONE,tE pI kE ka tE,okay
NONE,pe pe ta,okay
NONE,pe pe ta,okay
NONE,pe pe ta,okay
NONE,pe pe ta,okay
NONE,pe pe ta,okay
NONE,pe pe ta,okay
NONE,pe pe ta,okay
NONE,pe pe ta,okay
NONE,pa kI tI pa,okay
NONE,pa kI tI pa,okay
NONE,pa kI tI pa,okay
NONE,pa kI tI pa,okay
NONE,pa kI tI pa,okay
NONE,pa kI tI pa,okay
NONE,pa kI tI pa,okay
NONE,pa kI tI pa,okay
NONE,ta pi pi,okay
NONE,ta pi pi,okay
NONE,ta pi pi,okay
NONE,ta pi pi,okay
NONE,ta pi pi,okay
NONE,ta pi pi,okay
NONE,ta pi pi,okay
NONE,ta pi pi,okay
NONE,ti pi pe,okay
NONE,ti pi pe,okay
NONE,ti pi pe,okay
NONE,ti pi pe,okay
NONE,ti pi pe,okay
NONE,ti pi pe,okay
NONE,ti pi pe,okay
NONE,ti pi pe,okay
NONE,ta tE pI pI ka,okay
NONE,ta tE pI pI ka,okay
NONE,ta tE pI pI ka,okay
NONE,ta tE pI pI ka,okay
NONE,ta tE pI pI ka,okay
NONE,ta tE pI pI ka,okay
NONE,ta tE pI pI ka,okay
NONE,ta tE pI pI ka,okay
NONE,ke ke pi te,okay
NONE,ke ke pi te,okay
NONE,ke ke pi te,okay
NONE,ke ke pi te,okay
NONE,ke ke pi te,okay
NONE,ke ke pi te,okay
NONE,ke ke pi te,okay
NONE,ke ke pi te,okay
NONE,pe ta ka ke,okay
NONE,pe ta ka ke,okay
NONE,pe ta ka ke,okay
NONE,pe ta ka ke,okay
NONE,pe ta ka ke,okay
NONE,pe ta ka ke,okay
NONE,pe ta ka ke,okay
NONE,pe ta ka ke,okay
NONE,pa kE ta ke,okay
NONE,pa kE ta ke,okay
NONE,pa kE ta ke,okay
NONE,pa kE ta ke,okay
NONE,pa kE ta ke,okay
NONE,pa kE ta ke,okay
NONE,pa kE ta ke,okay
Eae,pa kE ta ke,bad
NONE,pe ke te pe,okay
NONE,pe ke te pe,okay
NONE,pe ke te pe,okay
NONE,pe ke te pe,okay
NONE,pe ke te pe,okay
NONE,pe ke te pe,okay
NONE,pe ke te pe,okay
NONE,pe ke te pe,okay
NONE,ta ti pa,okay
NONE,ta ti pa,okay
NONE,ta ti pa,okay
NONE,ta ti pa,okay
NONE,ta ti pa,okay
NONE,ta ti pa,okay
NONE,ta ti pa,okay
NONE,ta ti pa,okay
NONE,pE ka kE,okay
NONE,pE ka kE,okay
NONE,pE ka kE,okay
NONE,pE ka kE,okay
NONE,pE ka kE,okay
NONE,pE ka kE,okay
NONE,pE ka kE,okay
NONE,pE ka kE,okay
NONE,ka tE ta pE,okay
NONE,ka tE ta pE,okay
NONE,ka tE ta pE,okay
NONE,ka tE ta pE,okay
NONE,ka tE ta pE,okay
NONE,ka tE ta pE,okay
NONE,ka tE ta pE,okay
NONE,ka tE ta pE,okay
NONE,te ti ti,okay
NONE,te ti ti,okay
NONE,te ti ti,okay
NONE,te ti ti,okay
NONE,te ti ti,okay
NONE,te ti ti,okay
NONE,te ti ti,okay
NONE,te ti ti,okay
NONE,pE ka kE kI,okay
NONE,pE ka kE kI,okay
NONE,pE ka kE kI,okay
NONE,pE ka kE kI,okay
NONE,pE ka kE kI,okay
NONE,pE ka kE kI,okay
NONE,pE ka kE kI,okay
NONE,pE ka kE kI,okay
NONE,pe ki ta,okay
NONE,pe ki ta,okay
NONE,pe ki ta,okay
NONE,pe ki ta,okay
NONE,pe ki ta,okay
NONE,pe ki ta,okay
NONE,pe ki ta,okay
NONE,pe ki ta,okay
NONE,pa kI pI,okay
NONE,pa kI pI,okay
NONE,pa kI pI,okay
NONE,pa kI pI,okay
NONE,pa kI pI,okay
NONE,pa kI pI,okay
NONE,pa kI pI,okay
NONE,pa kI pI,okay
NONE,tI ta kI,okay
NONE,tI ta kI,okay
NONE,tI ta kI,okay
NONE,tI ta kI,okay
NONE,tI ta kI,okay
NONE,tI ta kI,okay
NONE,tI ta kI,okay
NONE,tI ta kI,okay
NONE,pI pI pE ta,okay
NONE,pI pI pE ta,okay
NONE,pI pI pE ta,okay
NONE,pI pI pE ta,okay
NONE,pI pI pE ta,okay
NONE,pI pI pE ta,okay
NONE,pI pI pE ta,okay
NONE,pI pI pE ta,okay
NONE,ke pi ti,okay
NONE,ke pi ti,okay
NONE,ke pi ti,okay
NONE,ke pi ti,okay
NONE,ke pi ti,okay
NONE,ke pi ti,okay
NONE,ke pi ti,okay
NONE,ke pi ti,okay
NONE,kI pa kE pa te,okay
NONE,kI pa kE pa te,okay
NONE,kI pa kE pa te,okay
NONE,kI pa kE pa te,okay
NONE,kI pa kE pa te,okay
NONE,kI pa kE pa te,okay
NONE,kI pa kE pa te,okay
Eae,kI pa kE pa te,bad
NONE,ta pe ke,okay
NONE,ta pe ke,okay
NONE,ta pe ke,okay
NONE,ta pe ke,okay
NONE,ta pe ke,okay
NONE,ta pe ke,okay
NONE,ta pe ke,okay
NONE,ta pe ke,okay
NONE,ta pa ta,okay
NONE,ta pa ta,okay
NONE,ta pa ta,okay
NONE,ta pa ta,okay
NONE,ta pa ta,okay
NONE,ta pa ta,okay
NONE,ta pa ta,okay
NONE,ta pa ta,okay
NONE,ka ka ta,okay
NONE,ka ka ta,okay
NONE,ka ka ta,okay
NONE,ka ka ta,okay
NONE,ka ka ta,okay
NONE,ka ka ta,okay
NONE,ka ka ta,okay
NONE,ka ka ta,okay
NONE,kE pI ta pi,okay
NONE,kE pI ta pi,okay
NONE,kE pI ta pi,okay
