Word,Score,Source,SourceReal
CH AH S AE ER CH IY,0,5,HWSalad
IH D R V R NG K,0,5,HWSalad
T AA EH G UW N T,0,5,HWSalad
T EH AH T M AH R,0,5,HWSalad
JH Z JH N L ER IH,0,5,HWSalad
AH AA R AH AH IH N,0,5,HWSalad
L IY UH EY R IH T,0,5,HWSalad
IH L G AH M M TH,0,5,HWSalad
S EH R AO EY ER AY,0,5,HWSalad
B G AH HH UW OW Y,0,5,HWSalad
W T NG T EY N T,0,5,HWSalad
AH AH S M K AH K,0,5,HWSalad
TH Z EH T D JH AH,0,5,HWSalad
OY OW L IY AH ER AO,0,5,HWSalad
M T ER N K R AH,0,5,HWSalad
T HH AA AE IY M M,0,5,HWSalad
AH IH L IY T IH R,0,5,HWSalad
AH D T N M R S,0,5,HWSalad
K AH L L EH P T,0,5,HWSalad
AA AY G AH T G T,0,5,HWSalad
M S IH AE IY AY UW,0,5,HWSalad
R N N IY AH M EY,0,5,HWSalad
IH M IY SH TH AY HH,0,5,HWSalad
S AH S S AH ER IH,0,5,HWSalad
AH AH AO G AH AE AH,0,5,HWSalad
AA K S JH T D NG,0,5,HWSalad
UH T F L IH IY S,0,5,HWSalad
S OY OW R R JH S,0,5,HWSalad
IH IY IY AH L AH EH,0,5,HWSalad
JH CH IH IH N Z N,0,5,HWSalad
L S IH T EH AH AH,0,5,HWSalad
T IH T N R AA T,0,5,HWSalad
N K T L V R T,0,5,HWSalad
P AH R EH AH K D,0,5,HWSalad
R AY L V ER M S,0,5,HWSalad
AO G T IY EH ER EH,0,5,HWSalad
SH S S V N CH N,0,5,HWSalad
AO P T G HH IY EY,0,5,HWSalad
JH SH T K EY K OW,0,5,HWSalad
P T AH IY T AH AH,0,5,HWSalad
M K AY IH W B UH,0,5,HWSalad
S OW T M AY N SH,0,5,HWSalad
AO N P OY D AH L,0,5,HWSalad
G AH L L EH AH T,0,5,HWSalad
HH K N D W T D,0,5,HWSalad
IY N AH B T L EH,0,5,HWSalad
UW EY IY B R EH T,0,5,HWSalad
AH T M L IH M T,0,5,HWSalad
EY P EY G AO P UW,0,5,HWSalad
T AH R R IY AH L,0,5,HWSalad
OW T ZH D IH AH AE,0,5,HWSalad
N T T B N IH K,0,5,HWSalad
R SH T AA S CH IH,0,5,HWSalad
R AE L R AY L AW,0,5,HWSalad
IH K V T K N N,0,5,HWSalad
SH D AY L IH G L,0,5,HWSalad
AA K NG ER R D F,0,5,HWSalad
AE EH S D V L HH,0,5,HWSalad
AA AE S IY AY UW AH,0,5,HWSalad
AH K R Z L AH IH,0,5,HWSalad
V R AE HH AO EH AH,0,5,HWSalad
K IY IH N T AH AH,0,5,HWSalad
AO R AO L R M OW,0,5,HWSalad
IH P S AH IH M R,0,5,HWSalad
T ER P ER DH EY DH,0,5,HWSalad
T P K AH L N IH,0,5,HWSalad
AA SH ER R B T EH,0,5,HWSalad
AH AA L R AE Y EY,0,5,HWSalad
F JH F W IY R Y,0,5,HWSalad
W M F IH R IY AO,0,5,HWSalad
ER N L IH OY ER L,0,5,HWSalad
D EH AH S AH T L,0,5,HWSalad
P AH AO AW B AY S,0,5,HWSalad
S IH T T S EH R,0,5,HWSalad
G Z D TH N CH K,0,5,HWSalad
IH N K S R S R,0,5,HWSalad
B IY T R T AH IH,0,5,HWSalad
AH D EY N S K R,0,5,HWSalad
OW T M D P CH OW,0,5,HWSalad
L AH K IH IH EH AE,0,5,HWSalad
L UW L OW CH K Y,0,5,HWSalad
B P B L HH AH IY,0,5,HWSalad
EY M T S IY TH AE,0,5,HWSalad
AE S S DH AH M W,0,5,HWSalad
OW B R M R UH G,0,5,HWSalad
R AH AH T M T D,0,5,HWSalad
AH ER Z L T IH AH,0,5,HWSalad
Z AE B N AA DH IY,0,5,HWSalad
EH CH P P SH AY EH,0,5,HWSalad
AE CH ER T UW K OW,0,5,HWSalad
IH CH T K AH AH R,0,5,HWSalad
AH L AE AH P M T,0,5,HWSalad
AH F JH OW Y IY AO,0,5,HWSalad
JH S V T AH AH AH,0,5,HWSalad
Y AA UW IH AO IY S,0,5,HWSalad
K AY L F G T M,0,5,HWSalad
S AA IH P AE F AA,0,5,HWSalad
EH P M EH JH M P,0,5,HWSalad
T AE AH D D AH R,0,5,HWSalad
M S N T R AH T,0,5,HWSalad
AH AH M L T K D,0,5,HWSalad
K K ER N IH N AH,0,5,HWSalad
EH N IH IH AH AA N,0,5,HWSalad
UW IH EY SH IY S T,0,5,HWSalad
AA K IY D Z D T,0,5,HWSalad
AA AO AA M L L AE,0,5,HWSalad
ER EH SH ER AE TH AH,0,5,HWSalad
S AH AH N W N D,0,5,HWSalad
EH IH N S N T AH,0,5,HWSalad
JH N Z IH SH K NG,0,5,HWSalad
AH T AH D S R K,0,5,HWSalad
P S N CH EY IH UW,0,5,HWSalad
AE Z F L N F B,0,5,HWSalad
L N AH AH AH G AH,0,5,HWSalad
IY AO AE P SH IH UW,0,5,HWSalad
F F G D K G IY,0,5,HWSalad
T Y L L F N UW,0,5,HWSalad
OW P Y EH M SH IY,0,5,HWSalad
AH P EY T AH T K,0,5,HWSalad
AH JH AH D T B AH,0,5,HWSalad
IH AH AH EY S M IH,0,5,HWSalad
HH EY D EY M TH ER,0,5,HWSalad
IH L Y V L B D,0,5,HWSalad
K EH IY IH AE V JH,0,5,HWSalad
M ER K OY AA P T,0,5,HWSalad
N V AO AH AH AH AH,0,5,HWSalad
N AH B L L IY AH,0,5,HWSalad
R AH AH N TH AH K,0,5,HWSalad
AH S T T D M S,0,5,HWSalad
K IY L R AA D HH,0,5,HWSalad
AH JH L N T T IY,0,5,HWSalad
K N UW TH N T JH,0,5,HWSalad
UH AH JH D T L EH,0,5,HWSalad
IH F M N M EY AY,0,5,HWSalad
TH W B D S T F,0,5,HWSalad
L IH AH ER S AH F,0,5,HWSalad
S L EH ER OY R OW,0,5,HWSalad
AE NG R EY UH AA EH,0,5,HWSalad
DH R AH B F IH L,0,5,HWSalad
UW EY K B IY N AA,0,5,HWSalad
L M AH N L R K,0,5,HWSalad
F V IH M EH B M,0,5,HWSalad
IH EH HH P V AH W,0,5,HWSalad
JH R Y AE P W K,0,5,HWSalad
R EY L V ER M T,0,5,HWSalad
L F B AA T AY EH,0,5,HWSalad
T TH ER EY JH IH N,0,5,HWSalad
K S P AH AH AH N,0,5,HWSalad
Z R UW S EY B L,0,5,HWSalad
L S R T EH S N,0,5,HWSalad
ER SH AA S AW D IY,0,5,HWSalad
N AH AH S CH R AH,0,5,HWSalad
S N T T OW IH N,0,5,HWSalad
D Y EY N V R IH,0,5,HWSalad
T S AH AH N N AH,0,5,HWSalad
UW HH K T L W EH,0,5,HWSalad
V S T IH L K AH,0,5,HWSalad
N AY NG L AH ER D,0,5,HWSalad
T AH R N IH N S,0,5,HWSalad
L D K AH T S B,0,5,HWSalad
AE EY B K EY M ER,0,5,HWSalad
L S L T T IH AE,0,5,HWSalad
EY P AH IH ER AE Y,0,5,HWSalad
EY P M G IH D EH,0,5,HWSalad
AH AA UH AE D T M,0,5,HWSalad
AH K IH N T K B,0,5,HWSalad
OW AY OW R AY D K,0,5,HWSalad
R AH IY R EH L AH,0,5,HWSalad
S N AH AH D N UW,0,5,HWSalad
T UW R M T AY UW,0,5,HWSalad
T M M B AW T IY,0,5,HWSalad
IY EH N M ER M CH,0,5,HWSalad
IH AH N ER IY M R,0,5,HWSalad
T IH EH R D N K,0,5,HWSalad
IH S T G T R AH,0,5,HWSalad
Z JH T S JH AY R,0,5,HWSalad
S AH N N IH S L,0,5,HWSalad
HH AE M P ER AE IY,0,5,HWSalad
D S AH K OW AH L,0,5,HWSalad
EH AA N B UW IY K,0,5,HWSalad
IH AH T EY S IH ER,0,5,HWSalad
S N IH IH P R AH,0,5,HWSalad
T F EY AO K R AO,0,5,HWSalad
EH EH IH T K K N,0,5,HWSalad
B AY P SH IY N SH,0,5,HWSalad
AH TH T S ER P AA,0,5,HWSalad
R AA EH K D AE F,0,5,HWSalad
Y S L SH OW IY N,0,5,HWSalad
AH UW V EY D D T,0,5,HWSalad
N L L IH CH HH Z,0,5,HWSalad
AH IH AH M B L T,0,5,HWSalad
AE EY ER K S EH AA,0,5,HWSalad
UW W P D AA AH B,0,5,HWSalad
S W D L G IH M,0,5,HWSalad
AE N S K K AH IY,0,5,HWSalad
AH AH IY L IY AH N,0,5,HWSalad
IY R K CH W AH ER,0,5,HWSalad
IY T AH T K M IH,0,5,HWSalad
AH T IY EH AH IY EH,0,5,HWSalad
EH S AH F N T AH,0,5,HWSalad
K T ZH OW EH B AH,0,5,HWSalad
TH N HH W L AH L,0,5,HWSalad
TH AY R Z M P IY,0,5,HWSalad
JH AH IH M AO AE AO,0,5,HWSalad
M AH T P IY AH M,0,5,HWSalad
AH S T M AH T T,0,5,HWSalad
T AH AE AH N T IH,0,5,HWSalad
SH AH T M AY D AA,0,5,HWSalad
N M ER R R T T,0,5,HWSalad
L D S AH EH D AH,0,5,HWSalad
AH S AH AH AH T B,0,5,HWSalad
AY M G IY P D T,0,5,HWSalad
CH AE AH N F AA DH,0,5,HWSalad
N R R EH L AE AH,0,5,HWSalad
AH S Y TH SH IH S,0,5,HWSalad
AY Z ER T ER AY G,0,5,HWSalad
S JH S IY CH K M,0,5,HWSalad
T F D G CH S M,0,5,HWSalad
ER R M R L AH K,0,5,HWSalad
JH G IH IY OW L IH,0,5,HWSalad
T AH N IH D S S,0,5,HWSalad
AH R Z AH R IY R,0,5,HWSalad
B UH SH AY IY ER M,0,5,HWSalad
AH S AE K AH V AO,0,5,HWSalad
D G B S K G EH,0,5,HWSalad
L AH IH R L B AH,0,5,HWSalad
AH IY K S L K P,0,5,HWSalad
ER T AA R AH S N,0,5,HWSalad
AA EH V W T F IY,0,5,HWSalad
ZH OW N L AE IY K,0,5,HWSalad
T T AH F AA AH L,0,5,HWSalad
IH K L R T T AH,0,5,HWSalad
M SH AA JH F AH S,0,5,HWSalad
IH S IY AH IH R K,0,5,HWSalad
B OY T AH L V P,0,5,HWSalad
S N IH AH IY AH ER,0,5,HWSalad
T IH R T N IH EH,0,5,HWSalad
AH IH D L N K IH,0,5,HWSalad
JH V L AE S F JH,0,5,HWSalad
JH K EH AA Y EH IH,0,5,HWSalad
AH T S K B K N,0,5,HWSalad
OW IY AH AH IY T R,0,5,HWSalad
UW EY EH Y IY T L,0,5,HWSalad
AA N EH AO K N HH,0,5,HWSalad
N IY T T T IH R,0,5,HWSalad
K IH N R IH T M,0,5,HWSalad
K L JH L G EY TH,0,5,HWSalad
AH R R IH M T N,0,5,HWSalad
N V S AH T EH K,0,5,HWSalad
R V W Z R ER EY,0,5,HWSalad
AH V N ER IY AH OY,0,5,HWSalad
S AH K HH CH SH ER,0,5,HWSalad
EY AH F CH N N Y,0,5,HWSalad
ER R B AH IH N AH,0,5,HWSalad
AH IH L L L T IY,0,5,HWSalad
IH AH N R AE AH Z,0,5,HWSalad
EH N M T L N AH,0,5,HWSalad
N G B DH N AH EY,0,5,HWSalad
AH AH JH ER R AH N,0,5,HWSalad
W AA IY CH K K AH,0,5,HWSalad
SH AE EY AE D S R,0,5,HWSalad
L L R V R AH K,0,5,HWSalad
V S V IY IH V F,0,5,HWSalad
AH N N IH L IH ER,0,5,HWSalad
OY M D CH L N N,0,5,HWSalad
R IH M L M AH AH,0,5,HWSalad
P AE AH K IH L T,0,5,HWSalad
P HH JH B IH ER S,0,5,HWSalad
ER T IH K IY AH EH,0,5,HWSalad
JH AH M ER AH M HH,0,5,HWSalad
IH AO B ER OW F Y,0,5,HWSalad
F Z P AY UW AE L,0,5,HWSalad
AH EH IH N P S T,0,5,HWSalad
V S EH HH M F K,0,5,HWSalad
K N V F AH SH OW,0,5,HWSalad
R N K L S T AH,0,5,HWSalad
EY T R AE AW AH D,0,5,HWSalad
L B AH L S AH N,0,5,HWSalad
S P UW SH ER L G,0,5,HWSalad
S AH B N L S AH,0,5,HWSalad
EY AH R IY T S N,0,5,HWSalad
HH AY EY T AY IH JH,0,5,HWSalad
ER D AY ER AA S R,0,5,HWSalad
N OW AH IH L R L,0,5,HWSalad
AH T M P N R K,0,5,HWSalad
IY AO ER SH R AO IY,0,5,HWSalad
K EH HH L UH P V,0,5,HWSalad
D IH M R AH N IH,0,5,HWSalad
F W IH R IH D AE,0,5,HWSalad
P N EY IH N N IH,0,5,HWSalad
IH AH S V M JH HH,0,5,HWSalad
AA T OY AE F AY F,0,5,HWSalad
EH L S R AH K AH,0,5,HWSalad
S K OY R F OY T,0,5,HWSalad
K B EH T AH IH R,0,5,HWSalad
ER AO Y R JH B R,0,5,HWSalad
AH OW OY P AH UW EH,0,5,HWSalad
IH V NG R IH AA IY,0,5,HWSalad
AH V JH L B D EY,0,5,HWSalad
AH IH L T M S L,0,5,HWSalad
AH K IY L ER AH EH,0,5,HWSalad
K IY S S L T IH,0,5,HWSalad
JH V L Z N B B,0,5,HWSalad
S D R L Z NG AH,0,5,HWSalad
F AY AE S K K AE,0,5,HWSalad
AA NG T UW AH G OY,0,5,HWSalad
S IH IH N N AH OW,0,5,HWSalad
M UH IH T OW M T,0,5,HWSalad
R S L V AH K IH,0,5,HWSalad
N AH K S L M L,0,5,HWSalad
IH R OW G AY T P,0,5,HWSalad
P AH AH IH P AH S,0,5,HWSalad
D IH AH L AH L AH,0,5,HWSalad
AE N M W B B P,0,5,HWSalad
F IY SH EY IH AE SH,0,5,HWSalad
G AE V P IH P L,0,5,HWSalad
N P V SH AY R N,0,5,HWSalad
N JH G UH AA AE L,0,5,HWSalad
D N S N R N N,0,5,HWSalad
AO L ZH AH R F AH,0,5,HWSalad
AE NG AH AH K AY F,0,5,HWSalad
AW EY P SH AE K OY,0,5,HWSalad
M N AA S EY AA HH,0,5,HWSalad
K V S K UH OW T,0,5,HWSalad
EH AH P Z IH SH EY,0,5,HWSalad
JH S HH M F T S,0,5,HWSalad
D EY N D IH N AW,0,5,HWSalad
AH R EH AA V JH AE,0,5,HWSalad
SH IY L Z B NG T,0,5,HWSalad
ER SH AY ER M EH TH,0,5,HWSalad
CH UW T R N OY T,0,5,HWSalad
R R AA EH ER AY M,0,5,HWSalad
AH T JH K IH N N,0,5,HWSalad
JH EY G K F IY EY,0,5,HWSalad
R ER AH N R S N,0,5,HWSalad
Z AY EH TH N OW IH,0,5,HWSalad
HH AE K N IH P JH,0,5,HWSalad
R S K N S D AH,0,5,HWSalad
OW AH EY EH F IH OW,0,5,HWSalad
AO S L N T L T,0,5,HWSalad
AH AE AO IH IH T IH,0,5,HWSalad
S AH M P N AH IH,0,5,HWSalad
S IH IH T T SH R,0,5,HWSalad
K TH L Z T P M,0,5,HWSalad
EH EY R D EH Z EH,0,5,HWSalad
Y AH M IH AA T UW,0,5,HWSalad
P D M K AA ER SH,0,5,HWSalad
N EH T D N S R,0,5,HWSalad
AH AH T AH T N S,0,5,HWSalad
AA IH K AH T EY AH,0,5,HWSalad
L K AH S F S T,0,5,HWSalad
R S AH EH K N EH,0,5,HWSalad
OW R B B M AA UW,0,5,HWSalad
S EH P N G EH D,0,5,HWSalad
AE P AE HH AA G OY,0,5,HWSalad
AH N N EH IH R AH,0,5,HWSalad
T G AH AH AH R F,0,5,HWSalad
IH IY T S AH M AH,0,5,HWSalad
N AH AH R AH AH T,0,5,HWSalad
P AE T T AY IY ZH,0,5,HWSalad
AH AA IH EY CH F S,0,5,HWSalad
AH L IH AH AE AH B,0,5,HWSalad
EH N T AO S S AH,0,5,HWSalad
D AH R V T AH K,0,5,HWSalad
AO UW AA NG IH SH N,0,5,HWSalad
K T AH AH AO AH N,0,5,HWSalad
Y EH P SH R IH IH,0,5,HWSalad
R SH S EY N AA OW,0,5,HWSalad
R S AH AH ER IH P,0,5,HWSalad
V EY M N K EY V,0,5,HWSalad
B T L AH K AE IH,0,5,HWSalad
UW M L S EH AW AH,0,5,HWSalad
AH AE HH B IH EY F,0,5,HWSalad
OW OW EH AH IH CH R,0,5,HWSalad
P L P G IH AO EH,0,5,HWSalad
K TH D P AA R S,0,5,HWSalad
EY AH K T S IH EH,0,5,HWSalad
AH T F D T S AH,0,5,HWSalad
K AH ER IH AH S OW,0,5,HWSalad
NG R B IY Z AY OW,0,5,HWSalad
K Y JH K UW IY V,0,5,HWSalad
IH IY T N AH AE AE,0,5,HWSalad
AY AE R N F EH AE,0,5,HWSalad
B AY Y TH SH S Z,0,5,HWSalad
N T IH N R R EY,0,5,HWSalad
P AH L AH AH IH IH,0,5,HWSalad
D AO N AH S R AH,0,5,HWSalad
S EH IH D AH S IH,0,5,HWSalad
M B D EY AA IY S,0,5,HWSalad
G AE IH L D L TH,0,5,HWSalad
R N IH K AH AH S,0,5,HWSalad
N F OW V S SH AE,0,5,HWSalad
T T N P AH AH D,0,5,HWSalad
R T IH AH L T IY,0,5,HWSalad
AO EY AW IH M S IH,0,5,HWSalad
V S N IY T W SH,0,5,HWSalad
K R IY AH EH IH N,0,5,HWSalad
S W SH EY IH R AA,0,5,HWSalad
M N IH R M K AH,0,5,HWSalad
EY EY R M UW S AO,0,5,HWSalad
V OY ER P SH AO T,0,5,HWSalad
K JH AO K ER UH L,0,5,HWSalad
L AH K K JH IH T,0,5,HWSalad
L R HH EH SH AO AY,0,5,HWSalad
IH IH R AH EY IY N,0,5,HWSalad
T B OW AE Z EH UW,0,5,HWSalad
L AY ER AO K S AA,0,5,HWSalad
M D B AE T AE UW,0,5,HWSalad
T AH F N R R D,0,5,HWSalad
IH AH S AO S IH N,0,5,HWSalad
R AE F JH OW G T,0,5,HWSalad
EY UW T EH V D K,0,5,HWSalad
IH S S EH N IH P,0,5,HWSalad
K S D L L AH L,0,5,HWSalad
Y N AE Y G AA AA,0,5,HWSalad
AH S N AH K T L,0,5,HWSalad
W R OW G T S M,0,5,HWSalad
S IY T L IH AH T,0,5,HWSalad
D R IH IH L ER AH,0,5,HWSalad
S AO T M EH UW EH,0,5,HWSalad
L N AH ER S R IH,0,5,HWSalad
T AH ER IH AH L L,0,5,HWSalad
T AH EH G ER V V,0,5,HWSalad
P W UW Y R N L,0,5,HWSalad
AH S N N K AH AH,0,5,HWSalad
K IH AH AA K T T,0,5,HWSalad
TH AH IH K HH V ER,0,5,HWSalad
IH W Y AO EH P UW,0,5,HWSalad
IY IH L AH N L IY,0,5,HWSalad
AH JH AE L R AY OW,0,5,HWSalad
K D AE AY JH T D,0,5,HWSalad
V B G TH M D AO,0,5,HWSalad
AY M AY AH AH ER Z,0,5,HWSalad
AE AH AH S IH AH T,0,5,HWSalad
AY AA AH ER N EH JH,0,5,HWSalad
T AE T AH N R S,0,5,HWSalad
AH V AO NG N W EY,0,5,HWSalad
L IY B S AH R L,0,5,HWSalad
OY S T AA AH UW UW,0,5,HWSalad
AH AA T F OW L AY,0,5,HWSalad
L F K AH N R S,0,5,HWSalad
L AH D AH T S AO,0,5,HWSalad
T B G AA L F S,0,5,HWSalad
R AY AH AH IY T IH,0,5,HWSalad
R N AE R N AH B,0,5,HWSalad
S S S AA AH L AH,0,5,HWSalad
OY D R B IY P OW,0,5,HWSalad
L S K R T N P,0,5,HWSalad
OW EY K CH IY T T,0,5,HWSalad
AH EY AA T L AH AH,0,5,HWSalad
P IH Z P HH D M,0,5,HWSalad
K P TH ER EY R EH,0,5,HWSalad
IH B L N T N L,0,5,HWSalad
V IY M ER AA B EH,0,5,HWSalad
R B L L IH N R,0,5,HWSalad
IY AY IH K IH V F,0,5,HWSalad
IH L K IY AH S IH,0,5,HWSalad
S AH AE T K IH AE,0,5,HWSalad
R SH L SH Z AE AH,0,5,HWSalad
IY AH EY AH F AH IH,0,5,HWSalad
S V IY L D G UW,0,5,HWSalad
AH AH AH K AA AH JH,0,5,HWSalad
AY D S AH S IY V,0,5,HWSalad
T N AE IY L IH AH,0,5,HWSalad
ER UW AH UW IH AE EH,0,5,HWSalad
ER W S Z OW AH P,0,5,HWSalad
L IH V IH OW AO G,0,5,HWSalad
AH Z S AH AH B IY,0,5,HWSalad
B AH K N AH IH AH,0,5,HWSalad
R R L N EH K L,0,5,HWSalad
P NG T IH N B OW,0,5,HWSalad
T AA IY T V SH AE,0,5,HWSalad
CH AH G AY AO R R,0,5,HWSalad
IY EH IH W AO K F,0,5,HWSalad
F AY B HH W AY AH,0,5,HWSalad
AH AH S JH OY V S,0,5,HWSalad
CH AH N T AH N N,0,5,HWSalad
Y T P AO AE AE JH,0,5,HWSalad
AH IH G AA K JH G,0,5,HWSalad
AH R R AO AH S R,0,5,HWSalad
B R AH S M L IH,0,5,HWSalad
EH EH R L B AH AH,0,5,HWSalad
K M T AH T D ER,0,5,HWSalad
R JH EY D V SH Y,0,5,HWSalad
R S HH L EY EH Y,0,5,HWSalad
AA SH AA IH AH JH ER,0,5,HWSalad
AH Y F R N W UW,0,5,HWSalad
AH N IY T AH K AO,0,5,HWSalad
N ER K JH AW AE M,0,5,HWSalad
P R F D AA K AH,0,5,HWSalad
K AH N EH N SH T,0,5,HWSalad
SH W EH IY AO AH IY,0,5,HWSalad
AA OW S T W S B,0,5,HWSalad
N UW ER HH UW Z IY,0,5,HWSalad
B R IH M IH N IH,0,5,HWSalad
Y AE M T T L JH,0,5,HWSalad
ZH IY T SH P T D,0,5,HWSalad
L AH N L N T G,0,5,HWSalad
AH ER M L K L R,0,5,HWSalad
L K IY UH IH EH P,0,5,HWSalad
Z EY K K IY R AO,0,5,HWSalad
N N T L IH B R,0,5,HWSalad
G Y OW N K ER IY,0,5,HWSalad
F T IH W B N AY,0,5,HWSalad
R M AH N N M IY,0,5,HWSalad
SH N N AH AE R AH,0,5,HWSalad
F UW EH AO D K AH,0,5,HWSalad
IH K AA F F IY V,0,5,HWSalad
V Y,0,5,HWSalad
CH D,0,5,HWSalad
AH AY,0,5,HWSalad
T T,0,5,HWSalad
P DH,0,5,HWSalad
T P,0,5,HWSalad
G SH,0,5,HWSalad
UW AY,0,5,HWSalad
JH Z,0,5,HWSalad
Z AY,0,5,HWSalad
ER NG,0,5,HWSalad
UW V,0,5,HWSalad
W Y,0,5,HWSalad
AH AE,0,5,HWSalad
Z G,0,5,HWSalad
ER AW,0,5,HWSalad
D HH,0,5,HWSalad
IH IY,0,5,HWSalad
NG EY,0,5,HWSalad
W F,0,5,HWSalad
B IH,0,5,HWSalad
R T,0,5,HWSalad
AW G,0,5,HWSalad
K T,0,5,HWSalad
Z F,0,5,HWSalad
AH R,0,5,HWSalad
UH AE,0,5,HWSalad
L T,0,5,HWSalad
M K,0,5,HWSalad
L K,0,5,HWSalad
IY AH,0,5,HWSalad
B T,0,5,HWSalad
N S,0,5,HWSalad
DH V,0,5,HWSalad
JH SH,0,5,HWSalad
L DH,0,5,HWSalad
ZH M,0,5,HWSalad
AE CH,0,5,HWSalad
N N,0,5,HWSalad
TH B,0,5,HWSalad
R ER,0,5,HWSalad
AH UH,0,5,HWSalad
AO AH,0,5,HWSalad
P Y,0,5,HWSalad
AH AA,0,5,HWSalad
L N,0,5,HWSalad
N B,0,5,HWSalad
W Z,0,5,HWSalad
AO ZH,0,5,HWSalad
M T,0,5,HWSalad
S DH,0,5,HWSalad
SH SH,0,5,HWSalad
OW Z,0,5,HWSalad
AH EY,0,5,HWSalad
R P,0,5,HWSalad
AW IY,0,5,HWSalad
G Y,0,5,HWSalad
S B,0,5,HWSalad
F Z,0,5,HWSalad
SH JH,0,5,HWSalad
T EH,0,5,HWSalad
AW D,0,5,HWSalad
K L,0,5,HWSalad
B S,0,5,HWSalad
IH AE,0,5,HWSalad
N K,0,5,HWSalad
Z CH,0,5,HWSalad
R L,0,5,HWSalad
N R,0,5,HWSalad
EH HH,0,5,HWSalad
M N,0,5,HWSalad
L B,0,5,HWSalad
ZH T,0,5,HWSalad
Z W,0,5,HWSalad
D K,0,5,HWSalad
TH AE,0,5,HWSalad
K D,0,5,HWSalad
W AA,0,5,HWSalad
F Y,0,5,HWSalad
AO Y,0,5,HWSalad
AA AH,0,5,HWSalad
NG ER,0,5,HWSalad
V CH,0,5,HWSalad
W AO,0,5,HWSalad
L R,0,5,HWSalad
AH AO,0,5,HWSalad
HH B,0,5,HWSalad
SH W,0,5,HWSalad
EY AW,0,5,HWSalad
UW AO,0,5,HWSalad
JH JH,0,5,HWSalad
K K,0,5,HWSalad
S L,0,5,HWSalad
JH W,0,5,HWSalad
IY IY,0,5,HWSalad
IH UH,0,5,HWSalad
AY Z,0,5,HWSalad
T K,0,5,HWSalad
SH G,0,5,HWSalad
EH IH,0,5,HWSalad
N UH,0,5,HWSalad
CH HH,0,5,HWSalad
K EH,0,5,HWSalad
W G,0,5,HWSalad
M UH,0,5,HWSalad
Y Z,0,5,HWSalad
T R,0,5,HWSalad
HH TH,0,5,HWSalad
OW AW,0,5,HWSalad
NG IY,0,5,HWSalad
S D,0,5,HWSalad
JH G,0,5,HWSalad
UH AH,0,5,HWSalad
UW F,0,5,HWSalad
TH EH,0,5,HWSalad
ER R,0,5,HWSalad
AA CH,0,5,HWSalad
AW V,0,5,HWSalad
AH IH,0,5,HWSalad
IY IH,0,5,HWSalad
R R,0,5,HWSalad
AW NG,0,5,HWSalad
ER UH,0,5,HWSalad
AA Y,0,5,HWSalad
K M,0,5,HWSalad
JH TH,0,5,HWSalad
NG OW,0,5,HWSalad
Z AA,0,5,HWSalad
AA JH,0,5,HWSalad
N AE,0,5,HWSalad
T M,0,5,HWSalad
TH AA,0,5,HWSalad
AH ER,0,5,HWSalad
T S,0,5,HWSalad
S S,0,5,HWSalad
CH EY,0,5,HWSalad
OY EY,0,5,HWSalad
AW S,0,5,HWSalad
B CH,0,5,HWSalad
IY AW,0,5,HWSalad
S EH,0,5,HWSalad
N OW N JH,1,5,HWSalad
M AH L IY,1,5,HWSalad
IH V Y AH,1,5,HWSalad
AA P OW S,1,5,HWSalad
K ER AE DH,1,5,HWSalad
HH ER IY CH,1,5,HWSalad
P AH B AH,1,5,HWSalad
D AA D OW,1,5,HWSalad
ER K L EY,1,5,HWSalad
AH T M ER,1,5,HWSalad
AE G L M,1,5,HWSalad
Z IH G OW,1,5,HWSalad
V AA JH OY,1,5,HWSalad
S P AA CH,1,5,HWSalad
Y EH ZH AH,1,5,HWSalad
V EY L AE,1,5,HWSalad
N AE P ER,1,5,HWSalad
AH G L S,1,5,HWSalad
IH F ER CH,1,5,HWSalad
K Y AA DH,1,5,HWSalad
M AW T ER,1,5,HWSalad
L AH M AH,1,5,HWSalad
F R P EY,1,5,HWSalad
B OY AH T,1,5,HWSalad
AO L EY G,1,5,HWSalad
IH S AH D,1,5,HWSalad
M IY ER L,1,5,HWSalad
K W EH B,1,5,HWSalad
ER T IY AH,1,5,HWSalad
F R L T,1,5,HWSalad
D R L JH,1,5,HWSalad
EH K L CH,1,5,HWSalad
AH K IY V,1,5,HWSalad
AH D AH K,1,5,HWSalad
AO L G AE,1,5,HWSalad
AH K S ER,1,5,HWSalad
EH L OW JH,1,5,HWSalad
F OW B OW,1,5,HWSalad
IH M B UW,1,5,HWSalad
IH L ER IY,1,5,HWSalad
S AH S AH,1,5,HWSalad
ER S AE S,1,5,HWSalad
EH S IY R,1,5,HWSalad
AH CH IH G,1,5,HWSalad
Y AA T AH,1,5,HWSalad
L Y AA Z,1,5,HWSalad
AA F AO D,1,5,HWSalad
AH K SH AE,1,5,HWSalad
V Y UW N,1,5,HWSalad
N IY EY G,1,5,HWSalad
EY K W EY,1,5,HWSalad
AH L OW T,1,5,HWSalad
DH IY OW L,1,5,HWSalad
AA P IH F,1,5,HWSalad
D IY L ER,1,5,HWSalad
N IY K AW,1,5,HWSalad
B L AA SH,1,5,HWSalad
G R AY AH,1,5,HWSalad
G IY Z IY,1,5,HWSalad
AH L EH R,1,5,HWSalad
Y AE L AY,1,5,HWSalad
JH AH K ER,1,5,HWSalad
